Handle,Title,Body (HTML),Description,Vendor,Type,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Image Src,Variant SKU,Variant Inventory Qty,Variant Price,Variant Inventory Policy,Variant Requires Shipping,Variant Taxable,Image Src,Variant Inventory Tracker,SKU,HS Code,COO,Location,Incoming,Unavailable,Committed,Available,On hand
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,34,Color,CORAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_CORAL_34,3.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_CORAL_34,,US,136.0,0,0,0,3.0,3.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,38,Color,CORAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_CORAL_38,4.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_CORAL_38,,US,136.0,0,0,0,4.0,4.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,4,Color,CORAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_CORAL_4,4.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_CORAL_4,,US,136.0,0,0,0,4.0,4.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,8,Color,CORAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_CORAL_8,4.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_CORAL_8,,US,136.0,0,0,0,4.0,4.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,8,Color,CORAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_CORAL_8,2.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_CORAL_8,,US,160.0,0,0,0,2.0,2.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,8XL,Color,CORAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_CORAL_8XL,4.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_CORAL_8XL,,US,136.0,0,0,0,4.0,4.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,L,Color,CORAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_CORAL_L,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_CORAL_L,,US,674.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,XL,Color,CORAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_CORAL_XL,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_CORAL_XL,,US,674.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,12,Color,LILAC,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_LILAC_12,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_LILAC_12,,US,807.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,18,Color,LILAC,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_LILAC_18,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_LILAC_18,,US,651.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,20,Color,LILAC,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_LILAC_20,2.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_LILAC_20,,US,651.0,0,0,0,2.0,2.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,24,Color,LILAC,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_LILAC_24,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_LILAC_24,,US,651.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,28,Color,LILAC,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_LILAC_28,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_LILAC_28,,US,517.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,14,Color,NAVY,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_NAVY_14,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_NAVY_14,,US,400.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,L,Color,NAVY,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_NAVY_L,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_NAVY_L,,US,696.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,S,Color,NAVY,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_NAVY_S,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_NAVY_S,,US,517.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,S,Color,NAVY,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_NAVY_S,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_NAVY_S,,US,847.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,S,Color,NAVY,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_NAVY_S,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_NAVY_S,,US,848.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,S,Color,ORANGE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_ORANGE_S,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_ORANGE_S,,US,806.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,4,Color,SAGE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_SAGE_4,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_SAGE_4,,US,846.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,16,Color,SILVER,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_SILVER_16,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_SILVER_16,,US,524.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,20,Color,TEAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_TEAL_20,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_TEAL_20,,US,140.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,20,Color,TEAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_TEAL_20,3.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_TEAL_20,,US,303.0,0,0,0,3.0,3.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,24,Color,TEAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_TEAL_24,5.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_TEAL_24,,US,331.0,0,0,0,5.0,5.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,26,Color,TEAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_TEAL_26,4.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_TEAL_26,,US,331.0,0,0,0,4.0,4.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,28,Color,TEAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_TEAL_28,0.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_TEAL_28,,US,331.0,0,0,0,0.0,0.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,30,Color,TEAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_TEAL_30,9.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_TEAL_30,,US,302.0,0,0,0,9.0,9.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,32,Color,TEAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_TEAL_32,5.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_TEAL_32,,US,302.0,0,0,0,5.0,5.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,32,Color,TEAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_TEAL_32,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_TEAL_32,,US,327.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,36,Color,TEAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_TEAL_36,4.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_TEAL_36,,US,303.0,0,0,0,4.0,4.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,4,Color,TEAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_TEAL_4,4.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_TEAL_4,,US,303.0,0,0,0,4.0,4.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,40,Color,TEAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_TEAL_40,4.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_TEAL_40,,US,331.0,0,0,0,4.0,4.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,4XL,Color,TEAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_TEAL_4XL,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_TEAL_4XL,,US,327.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,6XL,Color,TEAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_TEAL_6XL,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_TEAL_6XL,,US,139.0,0,0,0,1.0,1.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,8,Color,TEAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_TEAL_8,2.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_TEAL_8,,US,302.0,0,0,0,2.0,2.0
e1264,E1264 Milano Formals Bridesmaids,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,This Bridesmaid dress has a Corset closure. The main fabric is Chiffon,Milano Formals,Dress,Size,6XL,Color,VICTORIA LILAC,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,E1264_VICTORIA LILAC_6XL,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1264___Coral__9_.jpg,shopify,E1264_VICTORIA LILAC_6XL,,US,850.0,0,0,0,1.0,1.0
e1270,E1270 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Chiffon,This Bridesmaid dress has a Zipper closure. The main fabric is Chiffon,Milano Formals,Dress,Size,10,Color,CORAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1270___Coral__3_.jpg,E1270_CORAL_10,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1270___Coral__3_.jpg,shopify,E1270_CORAL_10,,US,819.0,0,0,0,1.0,1.0
e1270,E1270 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Chiffon,This Bridesmaid dress has a Zipper closure. The main fabric is Chiffon,Milano Formals,Dress,Size,12,Color,CORAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1270___Coral__3_.jpg,E1270_CORAL_12,2.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1270___Coral__3_.jpg,shopify,E1270_CORAL_12,,US,655.0,0,0,0,2.0,2.0
e1270,E1270 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Chiffon,This Bridesmaid dress has a Zipper closure. The main fabric is Chiffon,Milano Formals,Dress,Size,12,Color,CORAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1270___Coral__3_.jpg,E1270_CORAL_12,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1270___Coral__3_.jpg,shopify,E1270_CORAL_12,,US,819.0,0,0,0,1.0,1.0
e1270,E1270 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Chiffon,This Bridesmaid dress has a Zipper closure. The main fabric is Chiffon,Milano Formals,Dress,Size,20,Color,CORAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1270___Coral__3_.jpg,E1270_CORAL_20,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1270___Coral__3_.jpg,shopify,E1270_CORAL_20,,US,655.0,0,0,0,1.0,1.0
e1270,E1270 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Chiffon,This Bridesmaid dress has a Zipper closure. The main fabric is Chiffon,Milano Formals,Dress,Size,24,Color,CORAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1270___Coral__3_.jpg,E1270_CORAL_24,1.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1270___Coral__3_.jpg,shopify,E1270_CORAL_24,,US,496.0,0,0,0,1.0,1.0
e1270,E1270 Milano Formals Bridesmaids,This Bridesmaid dress has a Zipper closure. The main fabric is Chiffon,This Bridesmaid dress has a Zipper closure. The main fabric is Chiffon,Milano Formals,Dress,Size,24,Color,CORAL,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1270___Coral__3_.jpg,E1270_CORAL_24,2.0,$200,deny,TRUE,TRUE,https://www.estylecdn.com/manufcols/milanoformals/current/zoom/E1270___Coral__3_.jpg,shopify,E1270_CORAL_24,,US,655.0,0,0,0,2.0,2.0
