Code,Color,Size,Brand,Quantity,Category,Description,Price,Collection
E2500,BLUSH,0,MILANO FORMALS,1,Ball Gown/Quinceanera ,,299.0,
E2500,BLUSH,6,MILANO FORMALS,1,Ball Gown/Quinceanera ,,299.0,
E2500,BLUSH,16,MILANO FORMALS,1,Ball Gown/Quinceanera ,,299.0,
E2501,BLUSH,2,MILANO FORMALS,1,,,399.0,
E2501,BLUSH,4,MILANO FORMALS,1,,,399.0,
E2501,BLUSH,8,MILANO FORMALS,1,,,399.0,
E2501,BLUSH,10,MILANO FORMALS,1,,,399.0,
E2501,BLUSH,12,MILANO FORMALS,2,,,399.0,
E2501,BLUSH,14,MILANO FORMALS,1,,,399.0,
E2501,LAVENDER,4,MILANO FORMALS,1,,,399.0,
E2501,LAVENDER,8,MILANO FORMALS,1,,,399.0,
E2501,LAVENDER,12,MILANO FORMALS,4,,,399.0,
E2501,LAVENDER,16,MILANO FORMALS,1,,,399.0,
E2509,BURGUNDY,2,MILANO FORMALS,2,Embellished,"Lady in Red! This cocktail dress has a beautiful, fully beaded bodice with illusion bust",289.0,Holiday
E2509,BURGUNDY,4,MILANO FORMALS,1,Embellished,"Lady in Red! This cocktail dress has a beautiful, fully beaded bodice with illusion bust",289.0,Holiday
E2509,BURGUNDY,6,MILANO FORMALS,4,Embellished,"Lady in Red! This cocktail dress has a beautiful, fully beaded bodice with illusion bust",289.0,Holiday
E2509,RED,0,MILANO FORMALS,1,Embellished,"Lady in Red! This cocktail dress has a beautiful, fully beaded bodice with illusion bust",289.0,Holiday
E2509,RED,2,MILANO FORMALS,2,Embellished,"Lady in Red! This cocktail dress has a beautiful, fully beaded bodice with illusion bust",289.0,Holiday
E2509,RED,4,MILANO FORMALS,2,Embellished,"Lady in Red! This cocktail dress has a beautiful, fully beaded bodice with illusion bust",289.0,Holiday
E2509,RED,6,MILANO FORMALS,1,Embellished,"Lady in Red! This cocktail dress has a beautiful, fully beaded bodice with illusion bust",289.0,Holiday
E2511,BLUE,0,MILANO FORMALS,2,,"Step into the new Year with this 2 piece set! The halter crop top has a fully beaded accenting while the skirt has a matching """"belt"""" to tie this ensemble together",399.0,Holiday
E2511,BLUE,4,MILANO FORMALS,1,,"Step into the new Year with this 2 piece set! The halter crop top has a fully beaded accenting while the skirt has a matching """"belt"""" to tie this ensemble together",399.0,Holiday
E2511,BLUE,6,MILANO FORMALS,1,,"Step into the new Year with this 2 piece set! The halter crop top has a fully beaded accenting while the skirt has a matching """"belt"""" to tie this ensemble together",399.0,Holiday
E2511,BLUE,8,MILANO FORMALS,1,,"Step into the new Year with this 2 piece set! The halter crop top has a fully beaded accenting while the skirt has a matching """"belt"""" to tie this ensemble together",399.0,Holiday
E2511,NAVY,4,MILANO FORMALS,1,,"Step into the new Year with this 2 piece set! The halter crop top has a fully beaded accenting while the skirt has a matching """"belt"""" to tie this ensemble together",399.0,Holiday
E2514,CLARET,30,MILANO FORMALS,1,Embellished,Fully beaded bodice with flowing short skirt,289.0,Holiday
E2514,EMERALD,0,MILANO FORMALS,3,Embellished,Fully beaded bodice with flowing short skirt,289.0,Holiday
E2514,EMERALD,2,MILANO FORMALS,1,Embellished,Fully beaded bodice with flowing short skirt,289.0,Holiday
E2514,EMERALD,4,MILANO FORMALS,2,Embellished,Fully beaded bodice with flowing short skirt,289.0,Holiday
E2514,EMERALD,6,MILANO FORMALS,4,Embellished,Fully beaded bodice with flowing short skirt,289.0,Holiday
E2514,EMERALD,8,MILANO FORMALS,4,Embellished,Fully beaded bodice with flowing short skirt,289.0,Holiday
E2514,IVORY,16,MILANO FORMALS,1,Embellished,Fully beaded bodice with flowing short skirt,289.0,Holiday
E2517,CHAMPAGNE,4,MILANO FORMALS,1,Short,,419.0,
E2517,CHAMPAGNE,6,MILANO FORMALS,1,Short,,419.0,
E2526,GREEN,0,MILANO FORMALS,3,Embellished,"Leave everyone """"frozen"""" with this stunning halter dress with beaded accenting",269.0,Holiday
E2526,GREEN,2,MILANO FORMALS,2,Embellished,"Leave everyone """"frozen"""" with this stunning halter dress with beaded accenting",269.0,Holiday
E2526,GREEN,4,MILANO FORMALS,9,Embellished,"Leave everyone """"frozen"""" with this stunning halter dress with beaded accenting",269.0,Holiday
E2526,GREEN,6,MILANO FORMALS,6,Embellished,"Leave everyone """"frozen"""" with this stunning halter dress with beaded accenting",269.0,Holiday
E2526,GREEN,8,MILANO FORMALS,5,Embellished,"Leave everyone """"frozen"""" with this stunning halter dress with beaded accenting",269.0,Holiday
E2526,GREEN,10,MILANO FORMALS,1,Embellished,"Leave everyone """"frozen"""" with this stunning halter dress with beaded accenting",269.0,Holiday
E2526,GREEN,12,MILANO FORMALS,1,Embellished,"Leave everyone """"frozen"""" with this stunning halter dress with beaded accenting",269.0,Holiday
E2531,ROYAL,2,MILANO FORMALS,1,Embellished,Feel like a princess in this deep V-neck style heavy satin dress with beaded trim. The fully beaded triple belt is sure to show off your waistline.,269.0,"Homecoming, Holiday"
E2531,ROYAL,4,MILANO FORMALS,1,Embellished,Feel like a princess in this deep V-neck style heavy satin dress with beaded trim. The fully beaded triple belt is sure to show off your waistline.,269.0,"Homecoming, Holiday"
E2531,ROYAL,6,MILANO FORMALS,1,Embellished,Feel like a princess in this deep V-neck style heavy satin dress with beaded trim. The fully beaded triple belt is sure to show off your waistline.,269.0,"Homecoming, Holiday"
E2531,ROYAL,18,MILANO FORMALS,1,Embellished,Feel like a princess in this deep V-neck style heavy satin dress with beaded trim. The fully beaded triple belt is sure to show off your waistline.,269.0,"Homecoming, Holiday"
E2531,ROYAL BLUE,0,MILANO FORMALS,1,Embellished,Feel like a princess in this deep V-neck style heavy satin dress with beaded trim. The fully beaded triple belt is sure to show off your waistline.,269.0,"Homecoming, Holiday"
E2531,ROYAL BLUE,2,MILANO FORMALS,1,Embellished,Feel like a princess in this deep V-neck style heavy satin dress with beaded trim. The fully beaded triple belt is sure to show off your waistline.,269.0,"Homecoming, Holiday"
E2531,ROYAL BLUE,4,MILANO FORMALS,2,Embellished,Feel like a princess in this deep V-neck style heavy satin dress with beaded trim. The fully beaded triple belt is sure to show off your waistline.,269.0,"Homecoming, Holiday"
E2531,ROYAL BLUE,6,MILANO FORMALS,4,Embellished,Feel like a princess in this deep V-neck style heavy satin dress with beaded trim. The fully beaded triple belt is sure to show off your waistline.,269.0,"Homecoming, Holiday"
E2531,ROYAL BLUE,8,MILANO FORMALS,1,Embellished,Feel like a princess in this deep V-neck style heavy satin dress with beaded trim. The fully beaded triple belt is sure to show off your waistline.,269.0,"Homecoming, Holiday"
E2532,PRINT,0,MILANO FORMALS,6,Embellished,,299.0,Homecoming
E2532,PRINT,2,MILANO FORMALS,5,Embellished,,299.0,Homecoming
E2535,BURGUNDY,2,MILANO FORMALS,2,Embellished,This wine colored dress offers a deep fully beaded illusion plunge neckline.  The sides are illusion cutouts to show off your waist line.,249.0,Holiday
E2535,BURGUNDY,4,MILANO FORMALS,3,Embellished,This wine colored dress offers a deep fully beaded illusion plunge neckline.  The sides are illusion cutouts to show off your waist line.,249.0,Holiday
E2535,BURGUNDY,6,MILANO FORMALS,1,Embellished,This wine colored dress offers a deep fully beaded illusion plunge neckline.  The sides are illusion cutouts to show off your waist line.,249.0,Holiday
E2537,IVORY,4,MILANO FORMALS,1,,,225.0,
E2540,TEAL,0,MILANO FORMALS,2,Embellished,Beautiful halter cocktail dress with beaded geometric pattern,259.0,Holiday
E2540,TEAL,2,MILANO FORMALS,4,Embellished,Beautiful halter cocktail dress with beaded geometric pattern,259.0,Holiday
E2540,TEAL,4,MILANO FORMALS,8,Embellished,Beautiful halter cocktail dress with beaded geometric pattern,259.0,Holiday
E2540,TEAL,6,MILANO FORMALS,5,Embellished,Beautiful halter cocktail dress with beaded geometric pattern,259.0,Holiday
E2540,TEAL,8,MILANO FORMALS,4,Embellished,Beautiful halter cocktail dress with beaded geometric pattern,259.0,Holiday
E2540,TEAL,10,MILANO FORMALS,1,Embellished,Beautiful halter cocktail dress with beaded geometric pattern,259.0,Holiday
E2540,TEAL,14,MILANO FORMALS,2,Embellished,Beautiful halter cocktail dress with beaded geometric pattern,259.0,Holiday
E2543,BLACK,0,MILANO FORMALS,4,Embellished,This halter style little black dress is sure to fit any occasion with its beaded waist and peek-a-boo bust.,249.0,"Homecoming, Holiday"
E2543,BLACK,2,MILANO FORMALS,3,Embellished,This halter style little black dress is sure to fit any occasion with its beaded waist and peek-a-boo bust.,249.0,"Homecoming, Holiday"
E2543,BLACK,4,MILANO FORMALS,4,Embellished,This halter style little black dress is sure to fit any occasion with its beaded waist and peek-a-boo bust.,249.0,"Homecoming, Holiday"
E2543,BLACK,6,MILANO FORMALS,4,Embellished,This halter style little black dress is sure to fit any occasion with its beaded waist and peek-a-boo bust.,249.0,"Homecoming, Holiday"
E2543,BLACK,8,MILANO FORMALS,4,Embellished,This halter style little black dress is sure to fit any occasion with its beaded waist and peek-a-boo bust.,249.0,"Homecoming, Holiday"
E2543,BLACK,14,MILANO FORMALS,1,Embellished,This halter style little black dress is sure to fit any occasion with its beaded waist and peek-a-boo bust.,249.0,"Homecoming, Holiday"
E2544,RED,0,MILANO FORMALS,4,Embellished,Fully embellished V-neck bodice ,225.0,"Homecoming, Holiday"
E2544,RED,2,MILANO FORMALS,5,Embellished,Fully embellished V-neck bodice ,225.0,"Homecoming, Holiday"
E2544,RED,4,MILANO FORMALS,4,Embellished,Fully embellished V-neck bodice ,225.0,"Homecoming, Holiday"
E2544,RED,6,MILANO FORMALS,5,Embellished,Fully embellished V-neck bodice ,225.0,"Homecoming, Holiday"
E2544,RED,8,MILANO FORMALS,2,Embellished,Fully embellished V-neck bodice ,225.0,"Homecoming, Holiday"
E2545,GREEN,0,MILANO FORMALS,4,Embellished,,199.0,Homecoming
E2545,GREEN,2,MILANO FORMALS,5,Embellished,,199.0,Homecoming
E2545,GREEN,4,MILANO FORMALS,8,Embellished,,199.0,Homecoming
E2545,GREEN,6,MILANO FORMALS,5,Embellished,,199.0,Homecoming
E2545,GREEN,8,MILANO FORMALS,7,Embellished,,199.0,Homecoming
E2545,GREEN,10,MILANO FORMALS,3,Embellished,,199.0,Homecoming
E2545,GREEN,14,MILANO FORMALS,4,Embellished,,199.0,Homecoming
E2545,GREEN,18,MILANO FORMALS,2,Embellished,,199.0,Homecoming
E2549,BLACK/GREEN,0,MILANO FORMALS,1,Short,,299.0,Homecoming
E2549,BLACK/GREEN,2,MILANO FORMALS,3,Short,,299.0,Homecoming
E2549,BLACK/GREEN,4,MILANO FORMALS,6,Short,,299.0,Homecoming
E2549,BLACK/GREEN,6,MILANO FORMALS,4,Short,,299.0,Homecoming
E2550,RED,0,MILANO FORMALS,3,Embellished,Turn heads with this little red dress. The plunging V-neck is offset with a sheer red mesh completing this fully beaded bodice and satin skirt.,225.0,"Homecoming, Holiday"
E2550,RED,2,MILANO FORMALS,5,Embellished,Turn heads with this little red dress. The plunging V-neck is offset with a sheer red mesh completing this fully beaded bodice and satin skirt.,225.0,"Homecoming, Holiday"
E2550,RED,4,MILANO FORMALS,7,Embellished,Turn heads with this little red dress. The plunging V-neck is offset with a sheer red mesh completing this fully beaded bodice and satin skirt.,225.0,"Homecoming, Holiday"
E2550,RED,6,MILANO FORMALS,7,Embellished,Turn heads with this little red dress. The plunging V-neck is offset with a sheer red mesh completing this fully beaded bodice and satin skirt.,225.0,"Homecoming, Holiday"
E2550,RED,8,MILANO FORMALS,8,Embellished,Turn heads with this little red dress. The plunging V-neck is offset with a sheer red mesh completing this fully beaded bodice and satin skirt.,225.0,"Homecoming, Holiday"
E2550,RED,10,MILANO FORMALS,3,Embellished,Turn heads with this little red dress. The plunging V-neck is offset with a sheer red mesh completing this fully beaded bodice and satin skirt.,225.0,"Homecoming, Holiday"
E2551,RED,0,MILANO FORMALS,1,Short,,179.0,Homecoming
E2551,RED,4,MILANO FORMALS,2,Short,,179.0,Homecoming
E2551,RED,6,MILANO FORMALS,3,Short,,179.0,Homecoming
E2551,RED,8,MILANO FORMALS,2,Short,,179.0,Homecoming
E2551,RED,10,MILANO FORMALS,1,Short,,179.0,Homecoming
E2551,RED,12,MILANO FORMALS,2,Short,,179.0,Homecoming
E2553,RED,0,MILANO FORMALS,2,Short,,550.0,
E2553,RED,2,MILANO FORMALS,4,Short,,550.0,
E2553,RED,4,MILANO FORMALS,7,Short,,550.0,
E2553,RED,6,MILANO FORMALS,8,Short,,550.0,
E2553,RED,8,MILANO FORMALS,7,Short,,550.0,
E2553,RED,10,MILANO FORMALS,3,Short,,550.0,
E2553,RED,14,MILANO FORMALS,4,Short,,550.0,
E2554,GOLD,0,MILANO FORMALS,1,2 Piece,"Two piece halter style, peek-a-boo top and matching chiffon skirt. The skirt has a satin sewn on belt while the top has a lace overlay look perfect for any occasion.",299.0,"Homecoming, Holiday"
