BOX NUMBER,STYLE NO.,BRAND NAME,COLOR,SIZE,QUANTITY,SKU,BOX LOCATION,DESCRIPTION,PRICE,PHOTO,PLATFORM,SAMPLE,13672,,,,,,,,,,,,,,
477,AA9301,,WHITE,14,1,,,,,,,,,,,,,,,,,,,,,,
477,AA9301,,WHITE,6,2,,,,,,,,,,,,,,,,,,,,,,
477,AA9301,,WHITE,12,1,,,,,,,,,,,,,,,,,,,,,,
478,E1676,,BLUE/PINK,12,1,,,,,,,,,,,,,,,,,,,,,,
478,E2322,,BLUSH,4,1,,,,,,,,,,,,,,,,,,,,,,
478,E2322,,BLUSH,8,1,,,,,,,,,,,,,,,,,,,,,,
478,E2495,,SKY BLUE,4,1,,,,,,,,,,,,,,,,,,,,,,
479,AA9256,,IVORY,10,2,,,,,,,,,,,,,,,,,,,,,,
479,E1259,,PINK,XS,1,,,,,,,,,,,,,,,,,,,,,,
479,AA9318,,,6,1,,,,,,,,,,,,,,,,,,,,,,
479,AA9318,,,10,1,,,,,,,,,,,,,,,,,,,,,,
480,B8486,,BLACK/FUCHSIA,XL,2,,,,,,,,,,,,,,,,,,,,,,
480,B8486,,BLACK/LILAC,2XL,5,,,,,,,,,,,,,,,,,,,,,,
480,B8486,,BLACK/LILAC,3XL,11,,,,,,,,,,,,,,,,,,,,,,
480,B8998,,CORAL,4,1,,,,,,,,,,,,,,,,,,,,,,
480,E2495,,SKY BLUE,4,1,,,,,,,,,,,,,,,,,,,,,,
481,E1259,,GOLD,3XL,1,,,,,,,,,,,,,,,,,,,,,,
481,E2494,,SANGRIA,8,1,,,,,,,,,,,,,,,,,,,,,,
481,E2503,,SKY BLUE,4,1,,,,,,,,,,,,,,,,,,,,,,
481,E2322,,TEAL,12,1,,,,,,,,,,,,,,,,,,,,,,
482,AA9256,,IVORY,6,1,,,,,,,,,,,,,,,,,,,,,,
482,B8998,,RED,12,4,,,,,,,,,,,,,,,,,,,,,,
482,E2701,,ROSE,14,1,,,,,,,,,,,,,,,,,,,,,,
482,AA222,,WHITE,10,1,,,,,,,,,,,,,,,,,,,,,,
482,AA9310,,WHITE,10,1,,,,,,,,,,,,,,,,,,,,,,
483,AA9256,,IVORY,8,2,,,,,,,,,,,,,,,,,,,,,,
483,AA9256,,IVORY,6,2,,,,,,,,,,,,,,,,,,,,,,
484,B8621,,BLACK/SKYBLUE,2XL,2,,,,,,,,,,,,,,,,,,,,,,
484,E1044,,DARK CELADON,S,1,,,,,,,,,,,,,,,,,,,,,,
484,B8921,,LIGHT GREEN,2XL,3,,,,,,,,,,,,,,,,,,,,,,
484,B8921,,LIGHT GREEN,3XL,3,,,,,,,,,,,,,,,,,,,,,,
484,B8921,,LIGHT GREEN,S,2,,,,,,,,,,,,,,,,,,,,,,
484,B8608,,LILAC,S,2,,,,,,,,,,,,,,,,,,,,,,
484,E1386,,LILAC,8,1,,,,,,,,,,,,,,,,,,,,,,
484,B8896,,LILAC/WHITE,S,1,,,,,,,,,,,,,,,,,,,,,,
484,E1954,,PLUM,4,1,,,,,,,,,,,,,,,,,,,,,,
484,B8865,,SANGRIA,S,1,,,,,,,,,,,,,,,,,,,,,,
484,B8865,,SANGRIA,6XL,1,,,,,,,,,,,,,,,,,,,,,,
485,E1582,,BURGUNDY,8,2,,,,,,,,,,,,,,,,,,,,,,
485,E1762,,PURPLE,8,4,,,,,,,,,,,,,,,,,,,,,,
485,E1762,,PURPLE,2,1,,,,,,,,,,,,,,,,,,,,,,
485,E1762,,PURPLE,10,1,,,,,,,,,,,,,,,,,,,,,,
485,E1762,,PURPLE,12,2,,,,,,,,,,,,,,,,,,,,,,
485,E1762,,PURPLE,4,8,,,,,,,,,,,,,,,,,,,,,,
485,E1762,,PURPLE,6,9,,,,,,,,,,,,,,,,,,,,,,
486,E1696,,BLACK,12,1,,,,,,,,,,,,,,,,,,,,,,
486,E1930,,BLACK,8,3,,,,,,,,,,,,,,,,,,,,,,
486,E1937,,BLACK,4,2,,,,,,,,,,,,,,,,,,,,,,
486,E1937,,BLACK,0,2,,,,,,,,,,,,,,,,,,,,,,
486,E2102,,BLACK,18,2,,,,,,,,,,,,,,,,,,,,,,
486,E1371,,SAGE,14,1,,,,,,,,,,,,,,,,,,,,,,
486,B8865,,SILVER,S,1,,,,,,,,,,,,,,,,,,,,,,
486,B8896,,SILVER,S,4,,,,,,,,,,,,,,,,,,,,,,
486,B8865,,SKY BLUE,7XL,1,,,,,,,,,,,,,,,,,,,,,,
486,B8921,,VIOLET,M,1,,,,,,,,,,,,,,,,,,,,,,
486,B8921,,VIOLET,S,8,,,,,,,,,,,,,,,,,,,,,,
487,E1386,,LILAC,4,6,,,,,,,,,,,,,,,,,,,,,,
487,B8896,,TRUFFLE,S,2,,,,,,,,,,,,,,,,,,,,,,
487,B8921,,TRUFFLE,S,2,,,,,,,,,,,,,,,,,,,,,,
487,B8940,,TRUFFLE,S,2,,,,,,,,,,,,,,,,,,,,,,
487,E1387,,TURQUOISE,4,11,,,,,,,,,,,,,,,,,,,,,,
488,B8486,,BLACK/LILAC,L,2,,,,,,,,,,,,,,,,,,,,,,
488,B8486,,BLACK/LILAC,3XL,1,,,,,,,,,,,,,,,,,,,,,,
488,E1676,,BLUE/PINK,4,2,,,,,,,,,,,,,,,,,,,,,,
488,E2106,,SKY BLUE,2,1,,,,,,,,,,,,,,,,,,,,,,
488,E1194,,TEAL,4,1,,,,,,,,,,,,,,,,,,,,,,
488,E1295,,TRUFFLE,4,3,,,,,,,,,,,,,,,,,,,,,,
489,B2498,,BLUSH,12,1,,,,,,,,,,,,,,,,,,,,,,
489,B2493,,PEACH,12,2,,,,,,,,,,,,,,,,,,,,,,
489,B2493,,PEACH,16,1,,,,,,,,,,,,,,,,,,,,,,
490,B2322,,BLUSH,8,1,,,,,,,,,,,,,,,,,,,,,,
490,B2501,,BLUSH,4,1,,,,,,,,,,,,,,,,,,,,,,
490,B2496,,PEACH,4,1,,,,,,,,,,,,,,,,,,,,,,
490,B1259,,SKY BLUE,10,1,,,,,,,,,,,,,,,,,,,,,,
491,E2437,,NAVY PRINT,12,2,,,,,,,,,,,,,,,,,,,,,,
491,E2437,,NAVY PRINT,18,2,,,,,,,,,,,,,,,,,,,,,,
491,E2437,,NAVY PRINT,8,1,,,,,,,,,,,,,,,,,,,,,,
492,E2437,,NAVY PRINT,10,4,,,,,,,,,,,,,,,,,,,,,,
492,E2437,,NAVY PRINT,12,1,,,,,,,,,,,,,,,,,,,,,,
493,E2322,,BLUSH,8,1,,,,,,,,,,,,,,,,,,,,,,
493,E1168,,SAGE,8,3,,,,,,,,,,,,,,,,,,,,,,
493,E1194,,TEAL,S,1,,,,,,,,,,,,,,,,,,,,,,
493,E2322,,TEAL,10,1,,,,,,,,,,,,,,,,,,,,,,
493,AA9329,,,8,1,,,,,,,,,,,,,,,,,,,,,,
494,E1168,,BURGUNDY,8,4,,,,,,,,,,,,,,,,,,,,,,
494,E1168,,BURGUNDY,10,2,,,,,,,,,,,,,,,,,,,,,,
494,E1168,,BURGUNDY,6,1,,,,,,,,,,,,,,,,,,,,,,
494,E2241,,IVORY,10,1,,,,,,,,,,,,,,,,,,,,,,
494,E2241,,IVORY,14,3,,,,,,,,,,,,,,,,,,,,,,
494,E2241,,IVORY,2,3,,,,,,,,,,,,,,,,,,,,,,
494,E2241,,IVORY,6,1,,,,,,,,,,,,,,,,,,,,,,
494,E1168,,TRUFFLE,M,3,,,,,,,,,,,,,,,,,,,,,,
495,AA222,,IVORY,4,4,,,,,,,,,,,,,,,,,,,,,,
495,AA222,,IVORY,6,3,,,,,,,,,,,,,,,,,,,,,,
495,E2494,,SANGRIA,8,1,,,,,,,,,,,,,,,,,,,,,,
496,B8998,,CORAL,4,3,,,,,,,,,,,,,,,,,,,,,,
496,E1270,,CORAL,32,3,,,,,,,,,,,,,,,,,,,,,,
496,E1270,,CORAL,36,2,,,,,,,,,,,,,,,,,,,,,,
496,E1270,,CORAL,24,1,,,,,,,,,,,,,,,,,,,,,,
496,E1270,,CORAL,6,2,,,,,,,,,,,,,,,,,,,,,,
496,E1270,,CORAL,8,1,,,,,,,,,,,,,,,,,,,,,,
497,E2078,,BURGUNDY,14,2,,,,,,,,,,,,,,,,,,,,,,
497,E2078,,BURGUNDY,18,2,,,,,,,,,,,,,,,,,,,,,,
497,E1696,,CORAL,24,2,,,,,,,,,,,,,,,,,,,,,,
497,E2551,,RED,4,1,,,,,,,,,,,,,,,,,,,,,,
497,E2551,,RED,0,1,,,,,,,,,,,,,,,,,,,,,,
497,E2551,,RED,8,2,,,,,,,,,,,,,,,,,,,,,,
497,E2551,,RED,6,1,,,,,,,,,,,,,,,,,,,,,,
497,E2551,,RED,12,1,,,,,,,,,,,,,,,,,,,,,,
497,E2551,,RED,10,1,,,,,,,,,,,,,,,,,,,,,,
498,E1729,,IVORY,4,4,,,,,,,,,,,,,,,,,,,,,,
498,E1729,,IVORY,6,2,,,,,,,,,,,,,,,,,,,,,,
498,E1822,,IVORY,24,1,,,,,,,,,,,,,,,,,,,,,,
498,E1822,,IVORY,4,1,,,,,,,,,,,,,,,,,,,,,,
498,E2510,,IVORY,14,1,,,,,,,,,,,,,,,,,,,,,,
498,E2510,,IVORY,16,1,,,,,,,,,,,,,,,,,,,,,,
498,E2510,,IVORY,6,1,,,,,,,,,,,,,,,,,,,,,,
498,E2537,,IVORY,4,1,,,,,,,,,,,,,,,,,,,,,,
498,E1340,,WHITE,4,4,,,,,,,,,,,,,,,,,,,,,,
499,E1068,,BURGUNDY,S,8,,,,,,,,,,,,,,,,,,,,,,
499,E1068,,BURGUNDY,M,4,,,,,,,,,,,,,,,,,,,,,,
499,E1068,,BURGUNDY,XL,2,,,,,,,,,,,,,,,,,,,,,,
499,E1068,,BURGUNDY,L,1,,,,,,,,,,,,,,,,,,,,,,
499,E1685,,FUCHSIA,16,2,,,,,,,,,,,,,,,,,,,,,,
499,E2136,,NAVY,2,2,,,,,,,,,,,,,,,,,,,,,,
499,E2136,,NAVY,6,1,,,,,,,,,,,,,,,,,,,,,,
499,E1696,,ROYAL,8,2,,,,,,,,,,,,,,,,,,,,,,
499,E1168,,TEAL,8,2,,,,,,,,,,,,,,,,,,,,,,
499,E1295,,TEAL,8,2,,,,,,,,,,,,,,,,,,,,,,
500,E2774,,BLACK,6,2,,,,,,,,,,,,,,,,,,,,,,
500,E2774,,BLACK,2,1,,,,,,,,,,,,,,,,,,,,,,
500,E1676,,BLUE/FUCHSIA,4,1,,,,,,,,,,,,,,,,,,,,,,
500,E2493,,PEACH,12,1,,,,,,,,,,,,,,,,,,,,,,
500,E2256,,ROYAL,0-20,1,,,,,,,,,,,,,,,,,,,,,,
501,AA9254,,IVORY,6,3,,,,,,,,,,,,,,,,,,,,,,
501,AA9312,,IVORY,6,1,,,,,,,,,,,,,,,,,,,,,,
501,AA9317,,IVORY,6,2,,,,,,,,,,,,,,,,,,,,,,
502,E2251,,CHARCOAL,16,1,,,,,,,,,,,,,,,,,,,,,,
502,E2258,,CHARCOAL,16,2,,,,,,,,,,,,,,,,,,,,,,
502,E2545,,GREEN,4,1,,,,,,,,,,,,,,,,,,,,,,
502,E1978,,GUNMETAL,0,1,,,,,,,,,,,,,,,,,,,,,,
502,AA9316,,IVORY,8,1,,,,,,,,,,,,,,,,,,,,,,
502,E2254,,NAVY,16,2,,,,,,,,,,,,,,,,,,,,,,
502,E2049,,PLATINUM,16,3,,,,,,,,,,,,,,,,,,,,,,
502,E2049,,PLATINUM,20,1,,,,,,,,,,,,,,,,,,,,,,
502,E2049,,PLATINUM,14,1,,,,,,,,,,,,,,,,,,,,,,
502,E1510,,WHITE,0,1,,,,,,,,,,,,,,,,,,,,,,
503,E1637,,BLACK,10,1,,,,,,,,,,,,,,,,,,,,,,
503,E1696,,BLACK,10,2,,,,,,,,,,,,,,,,,,,,,,
503,E1796,,BLACK,10,2,,,,,,,,,,,,,,,,,,,,,,
503,E1827,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
503,E1068,,BURGUNDY,L,1,,,,,,,,,,,,,,,,,,,,,,
503,E2615,,CLARET,2,1,,,,,,,,,,,,,,,,,,,,,,
503,B8998,,CORAL,10,1,,,,,,,,,,,,,,,,,,,,,,
503,B8998,,POOL,10,2,,,,,,,,,,,,,,,,,,,,,,
503,G1116,,POOL,L,1,,,,,,,,,,,,,,,,,,,,,,
503,E1420,,SEA BLACK,0-30,1,,,,,,,,,,,,,,,,,,,,,,
503,E1013,,TRUFFLE,10,2,,,,,,,,,,,,,,,,,,,,,,
503,E1260,,TRUFFLE,10,1,,,,,,,,,,,,,,,,,,,,,,
504,E2554,,,4,5,,,,,,,,,,,,,,,,,,,,,,
504,E2554,,,8,4,,,,,,,,,,,,,,,,,,,,,,
504,E2554,,,14,2,,,,,,,,,,,,,,,,,,,,,,
504,E2554,,,6,5,,,,,,,,,,,,,,,,,,,,,,
504,E2554,,,18,2,,,,,,,,,,,,,,,,,,,,,,
504,E2554,,,10,4,,,,,,,,,,,,,,,,,,,,,,
505,E1582,,FUCHSIA,10,2,,,,,,,,,,,,,,,,,,,,,,
505,E2554,,GOLD,2,2,,,,,,,,,,,,,,,,,,,,,,
505,E2554,,GOLD,4,2,,,,,,,,,,,,,,,,,,,,,,
505,E2554,,GOLD,0,1,,,,,,,,,,,,,,,,,,,,,,
505,AA9256,,IVORY,6,1,,,,,,,,,,,,,,,,,,,,,,
505,AA9319,,IVORY,6,1,,,,,,,,,,,,,,,,,,,,,,
505,BZ570,,SKY BLUE,40,2,,,,,,,,,,,,,,,,,,,,,,
505,BZ570,,SKY BLUE,38,2,,,,,,,,,,,,,,,,,,,,,,
505,E9314,,WHITE,6,1,,,,,,,,,,,,,,,,,,,,,,
506,570,,SKY BLUE,6XL,50,,,,,,,,,,,,,,,,,,,,,,
507,570,,SKY BLUE,7XL,36,,,,,,,,,,,,,,,,,,,,,,
507,570,,SKY BLUE,8XL,14,,,,,,,,,,,,,,,,,,,,,,
508,B8998,,CORAL,4,1,,,,,,,,,,,,,,,,,,,,,,
508,E1270,,FUCHSIA,4,3,,,,,,,,,,,,,,,,,,,,,,
508,570,,LILAC,S,2,,,,,,,,,,,,,,,,,,,,,,
508,570,,LILAC,3XL,3,,,,,,,,,,,,,,,,,,,,,,
508,570,,LILAC,XL,1,,,,,,,,,,,,,,,,,,,,,,
508,E2494,,PINK,12,1,,,,,,,,,,,,,,,,,,,,,,
508,570,,SKY BLUE,8XL,15,,,,,,,,,,,,,,,,,,,,,,
508,570,,SKY BLUE,XL,1,,,,,,,,,,,,,,,,,,,,,,
509,B8998,,CORAL,8,1,,,,,,,,,,,,,,,,,,,,,,
509,E1531,,CORAL,12,1,,,,,,,,,,,,,,,,,,,,,,
509,E1531,,CORAL,10,3,,,,,,,,,,,,,,,,,,,,,,
509,E1531,,CORAL,8,2,,,,,,,,,,,,,,,,,,,,,,
509,E1270,,FUCHSIA,4,1,,,,,,,,,,,,,,,,,,,,,,
509,E1582,,FUCHSIA,8,4,,,,,,,,,,,,,,,,,,,,,,
509,E1531,,PURPLE,8,3,,,,,,,,,,,,,,,,,,,,,,
510,E1552,,BLACK,4,2,,,,,,,,,,,,,,,,,,,,,,
510,E2578,,BLACK,10,1,,,,,,,,,,,,,,,,,,,,,,
510,E2780,,ROYAL,8,1,,,,,,,,,,,,,,,,,,,,,,
510,E2780,,ROYAL,16,1,,,,,,,,,,,,,,,,,,,,,,
510,E2781,,ROYAL,8,1,,,,,,,,,,,,,,,,,,,,,,
510,E2781,,ROYAL,12,2,,,,,,,,,,,,,,,,,,,,,,
510,E2781,,ROYAL,16,1,,,,,,,,,,,,,,,,,,,,,,
510,E2233,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
511,E1582,,FUCHSIA,4,2,,,,,,,,,,,,,,,,,,,,,,
511,E1582,,FUCHSIA,10,1,,,,,,,,,,,,,,,,,,,,,,
511,E1582,,FUCHSIA,8,5,,,,,,,,,,,,,,,,,,,,,,
511,E1582,,FUCHSIA,6,1,,,,,,,,,,,,,,,,,,,,,,
511,E1582,,TEAL,8,12,,,,,,,,,,,,,,,,,,,,,,
511,E1582,,TEAL,6,11,,,,,,,,,,,,,,,,,,,,,,
512,E2075,,MIDNIGHT,10,1,,,,,,,,,,,,,,,,,,,,,,
512,E1573,,PURPLE,18,1,,,,,,,,,,,,,,,,,,,,,,
512,E1891,,PURPLE,6,1,,,,,,,,,,,,,,,,,,,,,,
512,E2162,,RAINBOW,0,4,,,,,,,,,,,,,,,,,,,,,,
512,E1582,,TEAL,4,7,,,,,,,,,,,,,,,,,,,,,,
512,E1582,,TEAL,10,1,,,,,,,,,,,,,,,,,,,,,,
513,570,,RED,6XL,61,,,,,,,,,,,,,,,,,,,,,,
513,570,,RED,8XL,1,,,,,,,,,,,,,,,,,,,,,,
514,570,,RED,5XL,41,,,,,,,,,,,,,,,,,,,,,,
514,570,,RED,6XL,1,,,,,,,,,,,,,,,,,,,,,,
515,E1544,,BLACK,8,1,,,,,,,,,,,,,,,,,,,,,,
515,E2778,,BLUSH,0,1,,,,,,,,,,,,,,,,,,,,,,
515,E1502,,CLARET,8,1,,,,,,,,,,,,,,,,,,,,,,
515,E1064,,MINT,M,1,,,,,,,,,,,,,,,,,,,,,,
515,E2335,,ROYAL,0,1,,,,,,,,,,,,,,,,,,,,,,
515,570,,SKY BLUE,6XL,6,,,,,,,,,,,,,,,,,,,,,,
515,E2503,,SKY BLUE,8,1,,,,,,,,,,,,,,,,,,,,,,
516,E2498,,BLUSH,12,1,,,,,,,,,,,,,,,,,,,,,,
516,E1270,,CORAL,4,1,,,,,,,,,,,,,,,,,,,,,,
516,E2554,,GOLD,6,1,,,,,,,,,,,,,,,,,,,,,,
516,E1259,,SKY BLUE,2,2,,,,,,,,,,,,,,,,,,,,,,
517,B8998,,CORAL,8,1,,,,,,,,,,,,,,,,,,,,,,
517,B8998,,CORAL,12,2,,,,,,,,,,,,,,,,,,,,,,
517,E1573,,CORAL,14,1,,,,,,,,,,,,,,,,,,,,,,
517,E1264,,LILAC,28,1,,,,,,,,,,,,,,,,,,,,,,
517,E1264,,NAVY,S,1,,,,,,,,,,,,,,,,,,,,,,
517,E2557,,NAVY,6,1,,,,,,,,,,,,,,,,,,,,,,
517,E1546,,PEACH,16,1,,,,,,,,,,,,,,,,,,,,,,
518,570,,APPLE RED,7XL,17,,,,,,,,,,,,,,,,,,,,,,
518,570,,APPLE RED,6XL,19,,,,,,,,,,,,,,,,,,,,,,
518,570,,APPLE RED,8XL,7,,,,,,,,,,,,,,,,,,,,,,
518,570,,WHITE,8XL,9,,,,,,,,,,,,,,,,,,,,,,
519,570,,IVORY,6XL,1,,,,,,,,,,,,,,,,,,,,,,
519,570,,WHITE,7XL,7,,,,,,,,,,,,,,,,,,,,,,
519,570,,WHITE,6XL,41,,,,,,,,,,,,,,,,,,,,,,
520,E1696,,BLACK,8,16,,,,,,,,,,,,,,,,,,,,,,
521,E1696,,BLACK,10,11,,,,,,,,,,,,,,,,,,,,,,
521,E1696,,BLACK,6,2,,,,,,,,,,,,,,,,,,,,,,
522,E1168,,SAGE,26,2,,,,,,,,,,,,,,,,,,,,,,
522,E1168,,SAGE,20,5,,,,,,,,,,,,,,,,,,,,,,
522,E1168,,SAGE,30,2,,,,,,,,,,,,,,,,,,,,,,
522,E1168,,SAGE,12,5,,,,,,,,,,,,,,,,,,,,,,
522,E1168,,SAGE,16,5,,,,,,,,,,,,,,,,,,,,,,
523,E1168,,SAGE,6,4,,,,,,,,,,,,,,,,,,,,,,
523,E1168,,SAGE,8,6,,,,,,,,,,,,,,,,,,,,,,
523,E1168,,SAGE,24,6,,,,,,,,,,,,,,,,,,,,,,
524,E1270,,FUCHSIA,6,4,,,,,,,,,,,,,,,,,,,,,,
524,E1264,,SILVER,16,1,,,,,,,,,,,,,,,,,,,,,,
524,E1168,,TEAL,16,3,,,,,,,,,,,,,,,,,,,,,,
524,E1168,,TEAL,8,1,,,,,,,,,,,,,,,,,,,,,,
524,E1168,,TEAL,6,1,,,,,,,,,,,,,,,,,,,,,,
524,E1168,,TEAL,S,2,,,,,,,,,,,,,,,,,,,,,,
525,E1942,,ROYAL,2,4,,,,,,,,,,,,,,,,,,,,,,
525,E1942,,ROYAL,8,4,,,,,,,,,,,,,,,,,,,,,,
525,E1942,,ROYAL,10,3,,,,,,,,,,,,,,,,,,,,,,
525,E1942,,ROYAL,4,4,,,,,,,,,,,,,,,,,,,,,,
525,E1942,,ROYAL,6,3,,,,,,,,,,,,,,,,,,,,,,
525,E1942,,ROYAL,18,2,,,,,,,,,,,,,,,,,,,,,,
525,E1942,,ROYAL,14,2,,,,,,,,,,,,,,,,,,,,,,
526,E1340,,BLACK,10,1,,,,,,,,,,,,,,,,,,,,,,
526,E1340,,BLACK,6,3,,,,,,,,,,,,,,,,,,,,,,
526,E1340,,BLACK,4,1,,,,,,,,,,,,,,,,,,,,,,
526,E1340,,PURPLE,4,1,,,,,,,,,,,,,,,,,,,,,,
526,E1340,,PURPLE,18,1,,,,,,,,,,,,,,,,,,,,,,
526,E1340,,PURPLE,M,1,,,,,,,,,,,,,,,,,,,,,,
526,E1340,,WHITE,10,3,,,,,,,,,,,,,,,,,,,,,,
526,E1340,,WHITE,6,1,,,,,,,,,,,,,,,,,,,,,,
526,E1340,,WHITE,8,2,,,,,,,,,,,,,,,,,,,,,,
526,E1340,,WHITE,16,1,,,,,,,,,,,,,,,,,,,,,,
527,AA9315,,IVORY,10,1,,,,,,,,,,,,,,,,,,,,,,
527,E1340,,WHITE,14,2,,,,,,,,,,,,,,,,,,,,,,
527,E1340,,WHITE,12,2,,,,,,,,,,,,,,,,,,,,,,
527,E1340,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
527,E1340,,WHITE,S,1,,,,,,,,,,,,,,,,,,,,,,
528,E2771,,IVORY/NUDE,26,1,,,,,,,,,,,,,,,,,,,,,,
528,AA9315,,WHITE,12,1,,,,,,,,,,,,,,,,,,,,,,
528,AA9315,,WHITE,10,1,,,,,,,,,,,,,,,,,,,,,,
529,E2084,,BLACK,0,1,,,,,,,,,,,,,,,,,,,,,,
529,E2366,,BLACK/GOLD,6,1,,,,,,,,,,,,,,,,,,,,,,
529,E9000,,BURNT ORANGE,S,2,,,,,,,,,,,,,,,,,,,,,,
529,B9000,,DUSTY PINK,S,1,,,,,,,,,,,,,,,,,,,,,,
529,E1663,,FUCHSIA,4,1,,,,,,,,,,,,,,,,,,,,,,
529,E2227,,FUCHSIA,14,1,,,,,,,,,,,,,,,,,,,,,,
529,E1502,,NAVY,0,1,,,,,,,,,,,,,,,,,,,,,,
529,E2081,,NAVY,10,1,,,,,,,,,,,,,,,,,,,,,,
529,B9000,,PURPLE,S,2,,,,,,,,,,,,,,,,,,,,,,
529,E2753,,TURQUOISE,14,1,,,,,,,,,,,,,,,,,,,,,,
530,E1918,,GREEN,12,1,,,,,,,,,,,,,,,,,,,,,,
530,E1918,,GREEN,4,1,,,,,,,,,,,,,,,,,,,,,,
530,570,,PERRI,7XL,7,,,,,,,,,,,,,,,,,,,,,,
530,570,,PERRI,8XL,5,,,,,,,,,,,,,,,,,,,,,,
530,570,,PERRI,6XL,18,,,,,,,,,,,,,,,,,,,,,,
531,E2574,,BLACK,8,1,,,,,,,,,,,,,,,,,,,,,,
531,B8486,,BLACK/LILAC,XL,1,,,,,,,,,,,,,,,,,,,,,,
531,B8486,,BLACK/LILAC,S,1,,,,,,,,,,,,,,,,,,,,,,
531,E1582,,BURGUNDY,4,1,,,,,,,,,,,,,,,,,,,,,,
531,570,,FUCHSIA,6XL,1,,,,,,,,,,,,,,,,,,,,,,
531,570,,LILAC,6XL,1,,,,,,,,,,,,,,,,,,,,,,
531,E1844,,MINT,6,1,,,,,,,,,,,,,,,,,,,,,,
531,E1502,,NAVY,12,1,,,,,,,,,,,,,,,,,,,,,,
531,E2081,,NAVY,8,1,,,,,,,,,,,,,,,,,,,,,,
531,E2560,,NAVY,18,1,,,,,,,,,,,,,,,,,,,,,,
531,E2401,,NUDE/IVORY,18,1,,,,,,,,,,,,,,,,,,,,,,
531,E1582,,PURPLE,2,1,,,,$199.00,,,,,,,,,,,,,,,,,,
531,E2786,,PURPLE,6,1,,,,$299.00,,,,,,,,,,,,,,,,,,
531,E1730,,ROYAL,8,1,,,,$39.99,,,,,,,,,,,,,,,,,,
531,E1260,,SKY BLUE,S,1,,,,,,,,,,,,,,,,,,,,,,
531,E1260,,TRUFFLE,S,1,,,,,,,,,,,,,,,,,,,,,,
531,BD2006/502,,,8,1,,,,,,,,,,,,,,,,,,,,,,
532,570,,PERIWINKLE,6XL,15,,,,,,,,,,,,,,,,,,,,,,
532,570,,PERIWINKLE,7XL,14,,,,,,,,,,,,,,,,,,,,,,
532,570,,PERIWINKLE,5XL,1,,,,,,,,,,,,,,,,,,,,,,
532,570,,PERIWINKLE,8XL,12,,,,,,,,,,,,,,,,,,,,,,
533,E2262,,BLACK,14,2,,,,,,,,,,,,,,,,,,,,,,
533,E2262,,BLACK,16,2,,,,,,,,,,,,,,,,,,,,,,
533,E2262,,BLACK,20,1,,,,,,,,,,,,,,,,,,,,,,
533,E1348,,PLATINUM,8,1,,,,$49.99,,,,,,,,,,,,,,,,,,
533,E1596,,PURPLE,8,8,,,,,,,,,,,,,,,,,,,,,,
534,AA9317,,WHITE,4,4,,,,,,,,,,,,,,,,,,,,,,
535,AA9317,,WHITE,6,2,,,,,,,,,,,,,,,,,,,,,,
535,AA9317,,WHITE,16,2,,,,,,,,,,,,,,,,,,,,,,
536,E1068,,BURGUNDY,5,3,,,,,,,,,,,,,,,,,,,,,,
536,E1502,,NAVY,0,1,,,,,,,,,,,,,,,,,,,,,,
536,BZ570,,SKY BLUE,14,1,,,,,,,,,,,,,,,,,,,,,,
536,AA9317,,WHITE,10,2,,,,,,,,,,,,,,,,,,,,,,
536,AA9317,,WHITE,18,1,,,,,,,,,,,,,,,,,,,,,,
537,E1013,,TRUFFLE,20,1,,,,,,,,,,,,,,,,,,,,,,
537,E1013,,TRUFFLE,12,3,,,,,,,,,,,,,,,,,,,,,,
537,E1013,,TRUFFLE,8,3,,,,,,,,,,,,,,,,,,,,,,
537,E1013,,TRUFFLE,M,1,,,,,,,,,,,,,,,,,,,,,,
537,E1260,,TRUFFLE,6,2,,,,,,,,,,,,,,,,,,,,,,
537,E1260,,TRUFFLE,8,5,,,,,,,,,,,,,,,,,,,,,,
538,B8998,,CORAL,4,4,,,,,,,,,,,,,,,,,,,,,,
538,B8998,,CORAL,S,1,,,,,,,,,,,,,,,,,,,,,,
538,AA9309,,IVORY,4,1,,,,,,,,,,,,,,,,,,,,,,
538,AA9317,,IVORY,4,1,,,,,,,,,,,,,,,,,,,,,,
538,AA9329,,IVORY,4,1,,,,,,,,,,,,,,,,,,,,,,
539,570,,WHITE,8XL,13,,,,,,,,,,,,,,,,,,,,,,
539,570,,WHITE,6XL,42,,,,,,,,,,,,,,,,,,,,,,
540,G1116,,PURPLE,8XL,3,,,,,,,,,,,,,,,,,,,,,,
540,G1116,,TRUFFLE,8XL,4,,,,,,,,,,,,,,,,,,,,,,
540,G1116,,TRUFFLE,7XL,2,,,,,,,,,,,,,,,,,,,,,,
540,570,,WHITE,7XL,35,,,,,,,,,,,,,,,,,,,,,,
541,E2544,,RED,0,1,,,,,,,,,,,,,,,,,,,,,,
541,AA9310,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
541,AA9314,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
541,AA9319,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
541,AA9331,,WHITE,4,1,,,,,,,,,,,,,,,,,,,,,,
